text,intent
I'm checking out,checkout_billing
Desk lamp please,lighting_control
Please make room clean,room_cleaning
Lights on karanna,lighting_control
Wake me tomorrow at ate,wake_up_call
pickup laundry,laundry_service
may i have additional hangers,misc_request
can send towels,towel_request
Pick up laundry please,laundry_service
Make it brighter,lighting_control
Large towels please,towel_request
Two wake up calls 7 and 7:30,wake_up_call
Tap dripping continuously,maintenance
Shampoo thiyanna,toiletries_request
currency exchange where,concierge_general
Know cleaning please,do_not_disturb
Can I order lunch,food_order
make lights dimmer,lighting_control
i need a ride,concierge_taxi
Room needs clean,room_cleaning
Board games,misc_request
i need my bill,checkout_billing
More pillows send no,pillow_request
Help want urgent,emergency
lights off,lighting_control
What time is breakfast,concierge_general
I need laundry service,laundry_service
Increase the heat,temperature_control
Call a taxi,concierge_taxi
Turn on the lights,lighting_control
Tissue box,toiletries_request
Fresh towels,towel_request
Checking out now,checkout_billing
Bring me towels please,towel_request
Extra blanket ona,blanket_request
Dim the lights,lighting_control
Iron and ironing board,misc_request
I need a wake up call,wake_up_call
too noisy,noise_complaint
Set alarm for 8 am,wake_up_call
I'm cold need a blanket,blanket_request
All bathroom amenities please,toiletries_request
Someone at door,emergency
I want to get my room cleaned,room_cleaning
Bring me an iron,misc_request
Dim the lights,lighting_control
Fix the sink please,maintenance
Could you please bring extra towels,towel_request
I want to check out,checkout_billing
Wake me at 5:30 am,wake_up_call
i need transport,concierge_taxi
Check out please,checkout_billing
Temperature 24 please,temperature_control
Cab ekak ona,concierge_taxi
May I request a cab to the airport,concierge_taxi
6 am exactly please,wake_up_call
Suspicious person,emergency
Memory foam pillows,pillow_request
Temperature 24 please,temperature_control
Prepare my bill please,checkout_billing
urgent,emergency
Board games,misc_request
7:45 wake up call,wake_up_call
Very noisy no can you stop,noise_complaint
Where's the restaurant,concierge_general
full laundry bag,laundry_service
Turn on the lamp,lighting_control
Invoice thiyanna,checkout_billing
food want,food_order
i'm checking out,checkout_billing
Three soft pillows,pillow_request
Water leak,maintenance
Very dim lighting,lighting_control
Pickup laundry please,laundry_service
i need my bill,checkout_billing
Turn up the AC,temperature_control
its two hot,temperature_control
Do not disturb until tomorrow,do_not_disturb
book taxi to air port,concierge_taxi
Two wake up calls 7 and 7:30,wake_up_call
quiet please,noise_complaint
Currency exchange where,concierge_general
Can you do my laundry,laundry_service
breakfast,food_order
The AC is not working,maintenance
Where can I eat,concierge_general
Turn on bedside lamp,lighting_control
The shower is broken,maintenance
I would like privacy please,do_not_disturb
Cold ah blanket thiyanna,blanket_request
Fridge not cooling,maintenance
Bring me a razor,toiletries_request
May I have more pillows,pillow_request
It's too hot,temperature_control
Several pillows,pillow_request
Whale watching trip,concierge_general
i need soft pillows,pillow_request
I need an iron,misc_request
I'm cold please,temperature_control
6 am wake up karanna,wake_up_call
7 o'clock wake me,wake_up_call
another day please,checkout_billing
Breakfast time mokadda,concierge_general
Club sandwich please,food_order
Spa timings,concierge_general
Extend my stay,checkout_billing
Bring two pillows,pillow_request
lights please,lighting_control
turn off the lamp,lighting_control
Dim the lights,lighting_control
Set temperature to 20 degrees,temperature_control
tourist places koheda,concierge_general
Tuk tuk,concierge_taxi
Make it brighter,lighting_control
Room needs cleaning,room_cleaning
Pillows,pillow_request
I want to do not disturb,do_not_disturb
extra blanket,blanket_request
lights on,lighting_control
Hot coffee,food_order
The neighbors are loud,noise_complaint
Allergic reaction,emergency
Kindly clean my room no,room_cleaning
Complete toiletries set,toiletries_request
cotton swabs,toiletries_request
More bath towels,towel_request
Beach directions,concierge_general
Bring me towels please,towel_request
Dental floss,toiletries_request
too hot,temperature_control
Where is the gym,concierge_general
Digital invoice,checkout_billing
Extension cord,misc_request
Restaurant menu,concierge_general
Clean the Rome please,room_cleaning
Checkout at 2 pm,checkout_billing
Toilet won't flush properly,maintenance
adapter,misc_request
Newspaper,misc_request
I require housekeeping assistance,room_cleaning
Ice bucket,misc_request
I need the maid,room_cleaning
No cleaning please,do_not_disturb
I would like to request bathroom amenities,toiletries_request
Skip housekeeping please,do_not_disturb
Wake me up at 7,wake_up_call
Blanket quickly,blanket_request
call ambulance,emergency
3 am noise complaint,noise_complaint
know cleaning please,do_not_disturb
Hairdryer ekak,misc_request
Set wake up call,wake_up_call
I would like to report a maintenance issue,maintenance
Hand towels please,towel_request
Pick up laundry at 10 am,laundry_service
Warm blanket want no please,blanket_request
I need hangers,misc_request
very hot no need ac,temperature_control
warm blanket,blanket_request
clean towels please,towel_request
Quick checkout,checkout_billing
I want sum food,food_order
Can you clean the room,room_cleaning
What are the attractions,concierge_general
Taxi urgently want,concierge_taxi
Ride to Galle,concierge_taxi
Pillows want,pillow_request
I need housekeeping,room_cleaning
cleaning,room_cleaning
Deep clean my room,room_cleaning
turn on ac,temperature_control
Children running,noise_complaint
too cold,temperature_control
pool location,concierge_general
I'm hot,temperature_control
Tomorrow delivery please,laundry_service
brighter,lighting_control
Can I checkout late,checkout_billing
I lost my key,emergency
Hypoallergenic pillows,pillow_request
hangers,misc_request
Low sugar dessert,food_order
Skip cleaning today,do_not_disturb
Heating too high lower it please,temperature_control
Cool to 19 degrees,temperature_control
don't disturb,do_not_disturb
skip service,do_not_disturb
Locked out urgent,emergency
call a taxi,concierge_taxi
May i request temperature adjustment,temperature_control
Help want urgent,emergency
Ice bucket send,misc_request
flood in room,emergency
Skip housekeeping,do_not_disturb
Could you bring ice and glasses,misc_request
Shouting neighbors,noise_complaint
I need my bill please,checkout_billing
Light blanket please,blanket_request
Leave me alone please,do_not_disturb
Airport taxi,concierge_taxi
i can't sleep noise,noise_complaint
Blanket ekak send please,blanket_request
late checkout,checkout_billing
face towels needed,towel_request
Taxi in 10 minutes,concierge_taxi
Good seafood restaurants,concierge_general
cold ah put heater,temperature_control
Make my bed please,room_cleaning
Tidy up my room,room_cleaning
Can i get my invoice,checkout_billing
Skip house keeping,do_not_disturb
heat,temperature_control
Call ambulance,emergency
cold,temperature_control
I need body lotion,toiletries_request
Late checkout by 2 hours,checkout_billing
Shampoo thiyanna please,toiletries_request
key card not working,emergency
Where is the gym,concierge_general
Taxi early morning,concierge_taxi
wash clothes,laundry_service
i can't sleep noise,noise_complaint
Call me a cab,concierge_taxi
medical emergency,emergency
Make it darker,lighting_control
Halal meal,food_order
Feather pillows,pillow_request
Maintenance want urgently,maintenance
Cab for tonight,concierge_taxi
Smell smoke,emergency
Six towels please,towel_request
I need shower jell,toiletries_request
Urgent laundry,laundry_service
Please send soap ah,toiletries_request
three soft pillows,pillow_request
I need a blanket,blanket_request
i need fresh towels,towel_request
Extend my stay,checkout_billing
Clean and organize my room,room_cleaning
Lights thiyanna,lighting_control
This is an emergency situation,emergency
turn on the lights,lighting_control
Shampoo and conditioner,toiletries_request
Blow dryer,misc_request
Please send towels no,towel_request
press shirt,laundry_service
Can I order breakfast,food_order
best places to visit in colombo,concierge_general
Turn on AC,temperature_control
AC off,temperature_control
privacy,do_not_disturb
I want my bill,checkout_billing
bill,checkout_billing
Don't disturb ah,do_not_disturb
Bring me food,food_order
Could you please adjust the air conditioning,temperature_control
I can't get in my room,emergency
toilet paper want,toiletries_request
Three or four towels,towel_request
I'm cold,temperature_control
Comforter needed,blanket_request
Taxi,concierge_taxi
May I have restaurant recommendations,concierge_general
Lights please,lighting_control
Taxi karanna,concierge_taxi
can i get some towels,towel_request
AC too strong reduce it,temperature_control
I want more pillows,pillow_request
i need hangers,misc_request
Bathroom light flickering,maintenance
i need shower gel,toiletries_request
The neighbors are loud,noise_complaint
darker,lighting_control
Ironing board please,misc_request
towels quickly send,towel_request
Quiet karanna please,noise_complaint
Thorough cleaning needed,room_cleaning
Shopping malls location,concierge_general
lamp off,lighting_control
leaving,checkout_billing
Please clean my room ah,room_cleaning
Don't enter my room please,do_not_disturb
Can I get ice,misc_request
Bill please,checkout_billing
Warm blanket want no,blanket_request
Help,emergency
i'm hot,temperature_control
Towels,towel_request
Taxi early morning,concierge_taxi
Don't disturb me,do_not_disturb
sick,emergency
May i place a food order,food_order
Reading light on,lighting_control
blanket quickly,blanket_request
Two three towels send,towel_request
Next day wake up call,wake_up_call
do not disturb please,do_not_disturb
ac on karanna,temperature_control
i won't get my room cleaned,room_cleaning
I want clothes washed,laundry_service
Don't clean my room,do_not_disturb
Vegan breakfast,food_order
Room very dirty need clean,room_cleaning
I want help,emergency
Several pillows,pillow_request
Room needs clean,room_cleaning
Turn on the lamp,lighting_control
I need two towels please,towel_request
Buddhist temples nearby,concierge_general
I want to do not disturb,do_not_disturb
Toothbrush please,toiletries_request
wake me up at 7,wake_up_call
Laundry pickup now,laundry_service
pool location,concierge_general
Cab downtown,concierge_taxi
Soap ekak ona,toiletries_request
I need another blanket,blanket_request
Blow dryer,misc_request
Tree towels please,towel_request
Club sandwich please,food_order
Can you do my laundry,laundry_service
Vegetarian food please,food_order
ac kharab,maintenance
I need a taxi,concierge_taxi
Can I get toilet paper,toiletries_request
Send up some food,food_order
do not disturb,do_not_disturb
Airport taxi book,concierge_taxi
Noise ekka sleep karanna baha,noise_complaint
Towels need ah please,towel_request
Same day service,laundry_service
Fix the sink,maintenance
Pillows,pillow_request
Know hot water,maintenance
breakfast time,concierge_general
I want clothes washed,laundry_service
Extra blanket ona,blanket_request
receipt,checkout_billing
air conditioning please,temperature_control
Cool to 19 degrees please,temperature_control
Safe won't lock,maintenance
Small towels,towel_request
I need a wake up call,wake_up_call
Two three pillows,pillow_request
Please clean my room,room_cleaning
Bill ready karanna,checkout_billing
know hot water,maintenance
Safari booking,concierge_general
Bring two towels,towel_request
Extra tolls,towel_request
Toilet issue,maintenance
A couple of towels,towel_request
clean my room,room_cleaning
Parking available,concierge_general
directions thiyanna,concierge_general
Clean room in the evening,room_cleaning
Pasta with sauce,food_order
Privacy thiyanna please,do_not_disturb
Toilet issue,maintenance
Brighten the room,lighting_control
clean,room_cleaning
Wake me at seven,wake_up_call
Feel unsafe,emergency
Send a blanket,blanket_request
Dim the lights,lighting_control
I need my bill,checkout_billing
Towels want,towel_request
iron,misc_request
Neighbors loud music,noise_complaint
Food thiyanna,food_order
Clothes wash karanna,laundry_service
need blanket,blanket_request
Fast billing,checkout_billing
no cleaning,do_not_disturb
Large car needed,concierge_taxi
Sick,emergency
Good restaurants thiyeda,concierge_general
Bright ah lights dim karanna,lighting_control
Wash and iron,laundry_service
Can someone clean my room,room_cleaning
Bottled water,food_order
Turn on bedside lamp,lighting_control
One more night,checkout_billing
Bill ready karanna,checkout_billing
Toilet issue,maintenance
I can't get in my room,emergency
i would like to adjust the lighting,lighting_control
Business center location,concierge_general
Tomorrow delivery,laundry_service
wake me tomorrow at ate,wake_up_call
Locked out urgent,emergency
i need shampo,toiletries_request
Laundry,laundry_service
A couple of towels,towel_request
I'm cold,temperature_control
Noise,noise_complaint
I want another pillow,pillow_request
shirt pressing,laundry_service
Check out please,checkout_billing
I'm checking out,checkout_billing
Bring ice please,misc_request
set ac to 18,temperature_control
Iced tea please,food_order
AC fast fast on,temperature_control
Skip cleaning today,do_not_disturb
Handful of towels,towel_request
I need directions,concierge_general
Set alarm for quarter to 8 please,wake_up_call
Where is Galle Fort,concierge_general
Pickup laundry please,laundry_service
Express laundry,laundry_service
Please clean my room ah,room_cleaning
Extension cord,misc_request
Taxi want,concierge_taxi
Don't disturb me,do_not_disturb
Bring ice please,misc_request
Towels quickly send,towel_request
Invoice thiyanna,checkout_billing
Noise complaint,noise_complaint
bill,checkout_billing
I need more pillows,pillow_request
Bring me pizza,food_order
Blanket want,blanket_request
Dress press karanna ona,laundry_service
slippers,misc_request
I want a warm blanket,blanket_request
I can't get in my room,emergency
Make it cooler please,temperature_control
Ice and glasses,misc_request
toothbrush send no,toiletries_request
Chest pain help,emergency
Book a cab,concierge_taxi
where can i eat,concierge_general
cold please,temperature_control
more blankets please,blanket_request
directions,concierge_general
Bright lights,lighting_control
help,emergency
Dry cleaning needed,laundry_service
where can i eat,concierge_general
No spicy food,food_order
Wake me at 7 am,wake_up_call
Iron only,laundry_service
AC broken no can you fix,maintenance
Bring me pillows,pillow_request
Heavy blanket please,blanket_request
room dirty,room_cleaning
Could you send maintenance staff,maintenance
People are being loud,noise_complaint
water leaking everywhere,maintenance
When does the pool close,concierge_general
Hand wash needed please,laundry_service
Breakfast send no,food_order
AC on,temperature_control
No service today,do_not_disturb
Call Uber,concierge_taxi
repair needed,maintenance
cold ah blanket thiyanna,blanket_request
WiFi very slow,maintenance
Laundry pickup now,laundry_service
room clean karanna,room_cleaning
water leaking everywhere,maintenance
Pool rules,concierge_general
Cappuccino,food_order
Send a blanket,blanket_request
alarm 8,wake_up_call
No disturbance please,do_not_disturb
send up pillows,pillow_request
Pick up laundry at 10 am,laundry_service
can i get lunch,food_order
Cab downtown,concierge_taxi
party noise above,noise_complaint
I need directions,concierge_general
Do not disturb until tomorrow,do_not_disturb
Noisy guests,noise_complaint
where is the gym,concierge_general
Noise ekka sleep karanna baha,noise_complaint
More blankets please,blanket_request
Just one shirt press,laundry_service
Please send towels no,towel_request
I need another blanket,blanket_request
Wake me up at sex,wake_up_call
Send housekeeping,room_cleaning
No service today,do_not_disturb
Do not disturb please,do_not_disturb
i would like to order from room service,food_order
The neighbors are loud,noise_complaint
Kindly clean my room no,room_cleaning
Lunch want quickly,food_order
could you bring extra bedding,blanket_request
Ice bucket,misc_request
Privacy want please,do_not_disturb
Dinner at 7pm,food_order
Something is broken,maintenance
i need ice,misc_request
Fix the sink please,maintenance
can call taxi,concierge_taxi
transport,concierge_taxi
I'm cold need a blanket,blanket_request
Air conditioning please,temperature_control
toilet paper,toiletries_request
I need the maid please,room_cleaning
emergency,emergency
Extra blanket,blanket_request
tomorrow morning,wake_up_call
Pillow ekak ona,pillow_request
I would like to change the temperature,temperature_control
don't disturb,do_not_disturb
five towels please,towel_request
Construction noise,noise_complaint
tea,food_order
Don't disturb me,do_not_disturb
Locked out,emergency
Clothes wash karanna,laundry_service
I need another blanket please,blanket_request
Turn up the AC,temperature_control
medical emergency,emergency
I need a ride,concierge_taxi
I need one towel,towel_request
Call me at 6,wake_up_call
Make my bed please,room_cleaning
temperature adjust karanna,temperature_control
loud neighbors,noise_complaint
Need repair,maintenance
Plumbing problem,maintenance
Ride to Galle,concierge_taxi
Get me a car,concierge_taxi
Fire alarm,emergency
Privacy thiyanna,do_not_disturb
warm blanket want no,blanket_request
Do not disturb please,do_not_disturb
Several blankets,blanket_request
Could you please call my room at 7 am,wake_up_call
parking available,concierge_general
for towels please,towel_request
need cleaning,room_cleaning
Can i order lunch,food_order
Bring two pillows,pillow_request
Checking out now,checkout_billing
Digital invoice,checkout_billing
Extend checkout,checkout_billing
The AC is not working please,maintenance
Local market where please,concierge_general
pasta with sauce,food_order
Turn on the lights,lighting_control
Several blankets,blanket_request
Emergency ah please,emergency
Buddhist temples nearby,concierge_general
Could you provide tourist information,concierge_general
Turn off the lamb,lighting_control
I need shower gel,toiletries_request
i need extra pillows,pillow_request
Magazines,misc_request
I need extra pillows,pillow_request
Hallway noise,noise_complaint
umbrella,misc_request
May I request temperature adjustment,temperature_control
I need shampo,toiletries_request
directions,concierge_general
Stain removal,laundry_service
Memory foam pillows,pillow_request
shampoo,toiletries_request
may i have more towels,towel_request
the neighbors are loud,noise_complaint
Taxi to airport,concierge_taxi
Do not disturb please,do_not_disturb
Hangers few send,misc_request
Express laundry please,laundry_service
Vegetarian meal,food_order
water leak,maintenance
warm blanket,blanket_request
Bring shampoo please,toiletries_request
I want eggs and toast,food_order
bill ekak ona,checkout_billing
cab,concierge_taxi
Can I get my invoice,checkout_billing
Half brightness,lighting_control
I would like to request additional towels,towel_request
I would like to book a taxi,concierge_taxi
Broken window urgent,maintenance
things to do,concierge_general
sigiriya day trip,concierge_general
Tuk tuk,concierge_taxi
I need soft pillows,pillow_request
I need toilet paper,toiletries_request
Key broken urgent,emergency
immediate taxi,concierge_taxi
room cleaning want,room_cleaning
Soap ekak ona please,toiletries_request
Some extra towels,towel_request
Delicate wash,laundry_service
leaking,maintenance
grilled fish,food_order
wifi very slow,maintenance
Same day service,laundry_service
Thin blanket,blanket_request
I want soap,toiletries_request
I need too towers,towel_request
Can i get more pillows,pillow_request
Checkout karanna ona,checkout_billing
Iron quickly send,misc_request
Could you send maintenance staff,maintenance
housekeeping now,room_cleaning
Medical emergency,emergency
Morning call please,wake_up_call
very dark lights on,lighting_control
Wake up call,wake_up_call
Light nut working,maintenance
cooler,temperature_control
Too much noise,noise_complaint
adapter,misc_request
Footsteps above,noise_complaint
Wet wipes,toiletries_request
Soft pillows please,pillow_request
Pick up laundry please,laundry_service
Espresso,food_order
I want ice,misc_request
Ice bucket send,misc_request
Extra firm pillows,pillow_request
Room dirty,room_cleaning
Toilet issue,maintenance
emergency maintenance,maintenance
ride needed,concierge_taxi
Couple of pillows,pillow_request
soap please,toiletries_request
Something is broken,maintenance
don't clean my room,do_not_disturb
Make room cooler,temperature_control
book city tour,concierge_general
morning call,wake_up_call
increase ac power,temperature_control
Four towels please,towel_request
Uber call karanna,concierge_taxi
no cleaning please,do_not_disturb
Set alarm for 8 am,wake_up_call
I want clothes washed,laundry_service
I would like to request housekeeping service,room_cleaning
Thick blanket,blanket_request
Press my clothes,laundry_service
can on lights,lighting_control
Tidy room,room_cleaning
Taxi to shopping mall,concierge_taxi
Call me at 6,wake_up_call
Very dim lighting,lighting_control
Extra pillows thiyanna please,pillow_request
shower has no pressure,maintenance
Too hot can you ac on,temperature_control
Don't enter my room,do_not_disturb
good restaurants thiyeda,concierge_general
Cleaning want now,room_cleaning
Remote doesn't work,maintenance
fix this,maintenance
Iron thiyanna,misc_request
Express laundry,laundry_service
Bring me a blanket,blanket_request
Privacy for whole day,do_not_disturb
fresh towels want no,towel_request
I need two towels,towel_request
hairdryer please,misc_request
Too paste please,toiletries_request
Do not disturb please,do_not_disturb
Call a taxi,concierge_taxi
dim the lights,lighting_control
Leave me alone please,do_not_disturb
Ice,misc_request
Turn on ac,temperature_control
Cab to restaurant,concierge_taxi
What time is breakfast,concierge_general
Just one shirt press,laundry_service
Wool blanket,blanket_request
call me at 6,wake_up_call
Turn off ceiling light,lighting_control
I would like to request an additional blanket,blanket_request
Stay one more night,checkout_billing
Turn off lights,lighting_control
Tomorrow morning 6 am call,wake_up_call
I want breakfast,food_order
bathroom stuff,toiletries_request
menu,food_order
i'm leaving,checkout_billing
Could you mark this room do not disturb,do_not_disturb
May I have bathroom supplies,toiletries_request
Dental floss,toiletries_request
Large towels please,towel_request
Very hot here,temperature_control
Extra pillows please,pillow_request
Bring me an iron,misc_request
Airport taxi book,concierge_taxi
Grilled fish,food_order
Where can i eat,concierge_general
Neighbors loud music please,noise_complaint
6 am wake up karanna,wake_up_call
Bring me some towers,towel_request
Shower ekka problem,maintenance
Too much noise,noise_complaint
Lights please,lighting_control
need towels,towel_request
I need laundry service,laundry_service
I need another blanket,blanket_request
I want clothes washed,laundry_service
Lights off,lighting_control
Urgent laundry,laundry_service
towels,towel_request
I need a blanket,blanket_request
I can't sleep noise,noise_complaint
Children running,noise_complaint
Set temperature to 20 degrees,temperature_control
Rome service please,food_order
Shaving cream,toiletries_request
Cotton blanket,blanket_request
broken TV,maintenance
Temple tour,concierge_general
Taxi now,concierge_taxi
May I schedule a morning call,wake_up_call
Gym opening hours,concierge_general
urgent repair needed,maintenance
Make it darker,lighting_control
Urgent laundry,laundry_service
May I have restaurant recommendations please,concierge_general
iron only,laundry_service
Cold ah blanket thiyanna,blanket_request
Increase the heat,temperature_control
Not working,maintenance
Could you prepare my final bill,checkout_billing
Pool location,concierge_general
Wake up call want 8 am,wake_up_call
Make room cooler,temperature_control
Can send towels,towel_request
More bath towels,towel_request
Sewing kit,misc_request
Tomorrow morning call,wake_up_call
Four firm pillows,pillow_request
Thin blanket,blanket_request
Book taxi for 8 am tomorrow please,concierge_taxi
morning call at 5 sharp,wake_up_call
Next room loud ah,noise_complaint
Bill please,checkout_billing
All bathroom amenities,toiletries_request
I want shower jell,toiletries_request
Towel ekak ona,towel_request
Could you provide tourist information,concierge_general
I'm hot,temperature_control
Air conditioning please,temperature_control
i'm cold need a blanket,blanket_request
Tree towels please,towel_request
Could I get some towels,towel_request
additional blankets,blanket_request
best places visit karanna,concierge_general
Bathroom light on,lighting_control
lights on karanna,lighting_control
I need more towels please,towel_request
Send a blanket,blanket_request
adjust the temperature,temperature_control
Fix the sink,maintenance
can i get body wash,toiletries_request
Morning 7 call me,wake_up_call
I need privacy,do_not_disturb
Very noisy no can you stop,noise_complaint
I need a blanket,blanket_request
I need a doctor please,emergency
I can't get in my room,emergency
I need toothpaste,toiletries_request
broken ac,maintenance
too much sound,noise_complaint
i need transport,concierge_taxi
bill please,checkout_billing
Lost passport,emergency
Toilet paper want,toiletries_request
bring me some towers,towel_request
lights off,lighting_control
doctor needed,emergency
i'd like housekeeping service,room_cleaning
Noise complaint,noise_complaint
wake me up at sex,wake_up_call
hairdryer,misc_request
Room open karanna help,emergency
Stain removal,laundry_service
Early morning noise,noise_complaint
I need help,emergency
i would like to request housekeeping service,room_cleaning
Slippers,misc_request
Two more pillows,pillow_request
theft report,emergency
I want to check out,checkout_billing
Skip housekeeping,do_not_disturb
where can i eat,concierge_general
Late night snack,food_order
Call me at 6,wake_up_call
ice and glasses,misc_request
Wake me up at 7,wake_up_call
Shaving cream,toiletries_request
I need a taxi please,concierge_taxi
I want breakfast,food_order
I need sum food,food_order
ride needed,concierge_taxi
Maid,room_cleaning
morning call at 6,wake_up_call
book a cab,concierge_taxi
Extra pillows please,pillow_request
Can I get my invoice,checkout_billing
Tomorrow 8 am alarm,wake_up_call
Clean the room fast fast,room_cleaning
Snorkeling tour,concierge_general
I'm hungry,food_order
I'm leaving,checkout_billing
Could you bring ice and glasses,misc_request
Too paste please,toiletries_request
dry clean,laundry_service
Playing cards,misc_request
I want clothes washed,laundry_service
Extra pillows please,pillow_request
I would like to report a maintenance issue,maintenance
Three wheeler,concierge_taxi
leave alone,do_not_disturb
Bring shampoo please,toiletries_request
key card not working,emergency
Thick blanket,blanket_request
pickme please,concierge_taxi
Sigiriya day trip,concierge_general
I need a pillow,pillow_request
taxi,concierge_taxi
Fever very high,emergency
I want extra pillows,pillow_request
I need conditioner,toiletries_request
Could you address the noise from next door,noise_complaint
I need a toothbrush,toiletries_request
Can you quiet them down,noise_complaint
What time is breakfast please,concierge_general
I'm starving please,food_order
6 am exactly please,wake_up_call
Noise at night,noise_complaint
tree pillows,pillow_request
Hand sanitizer please,toiletries_request
I need more pillows,pillow_request
need pillows,pillow_request
Set alarm for 8 am,wake_up_call
Lights off,lighting_control
I want to do not disturb,do_not_disturb
more towels,towel_request
7 o'clock wake me,wake_up_call
Light off karanna please,lighting_control
Don't disturb me,do_not_disturb
Where is the gym,concierge_general
blanket want,blanket_request
The room needs to be cleaned,room_cleaning
TV volume too high,noise_complaint
I need laundry service,laundry_service
invoice,checkout_billing
Extend for two days,checkout_billing
I need one towel,towel_request
Tissue box,toiletries_request
One more night please,checkout_billing
I need bath towels,towel_request
Bill want,checkout_billing
I want to do not disturb,do_not_disturb
Set wake up call,wake_up_call
May I have more towels,towel_request
Urgent repair needed,maintenance
Clean please,room_cleaning
Toilet won't flush properly,maintenance
lost key,emergency
Morning call at 6,wake_up_call
Taxi to train station,concierge_taxi
may i request urgent repair service,maintenance
Desk lamp please,lighting_control
Toilet paper finish no,toiletries_request
Please tidy the room,room_cleaning
i need too towers,towel_request
Blanket ekak send,blanket_request
May I request no housekeeping service today,do_not_disturb
i'm cold need a blanket,blanket_request
Lights thiyanna please,lighting_control
Ironing board please,misc_request
Water leak,maintenance
Three wheeler,concierge_taxi
I'm leaving,checkout_billing
My room is messy,room_cleaning
Taxi to train station,concierge_taxi
I'm cold need a blanket,blanket_request
Breakfast time mokadda,concierge_general
Few clothes to wash,laundry_service
Tea please,food_order
I need firm pillows,pillow_request
Extra pillows thiyanna,pillow_request
Stay one more night,checkout_billing
No disturbance please,do_not_disturb
Taxi to beach,concierge_taxi
Late checkout by 2 hours,checkout_billing
Small towels,towel_request
Can I get my invoice,checkout_billing
I need my bill,checkout_billing
few clothes to wash,laundry_service
I feel sick,emergency
I need housekeeping,room_cleaning
Chicken curry and rice,food_order
Send someone to clean,room_cleaning
Lunch for two,food_order
Airport pickup,concierge_taxi
Three wheeler call karanna,concierge_taxi
Clean bath towels,towel_request
No hot water,maintenance
Warm duvet,blanket_request
Could you please send toiletries,toiletries_request
All lights off,lighting_control
Fresh hand towels,towel_request
Clean my room and change sheets,room_cleaning
More hangers please,misc_request
I want body lotion,toiletries_request
Can clean my room,room_cleaning
lost room key,emergency
Key card not working,emergency
allergic reaction,emergency
call me 6,wake_up_call
White towels please,towel_request
Too much sound,noise_complaint
hungry,food_order
wake me at 6 and 6:30,wake_up_call
Checkout,checkout_billing
Where's the restaurant,concierge_general
Shampoo and conditioner,toiletries_request
The shower is broken,maintenance
Several towels please,towel_request
Could you please adjust the air conditioning,temperature_control
Turn on the lights,lighting_control
no cleaning,do_not_disturb
Phone charger,misc_request
wake me tomorrow at 7,wake_up_call
can i get more pillows,pillow_request
Express checkout,checkout_billing
Where is gym no,concierge_general
leaking please,maintenance
Can't enter room,emergency
I'd like housekeeping service,room_cleaning
Press my clothes please,laundry_service
No housekeeping this morning,do_not_disturb
wake up call,wake_up_call
Security needed,emergency
Light blanket please,blanket_request
Things to do,concierge_general
Could you bring extra pillows,pillow_request
Don't enter my room,do_not_disturb
Call me a cab,concierge_taxi
AC kharab,maintenance
Delicate wash,laundry_service
TV remote not responding,maintenance
Adjust the temperature,temperature_control
tv remote not responding,maintenance
Wake me at 7 am,wake_up_call
I would like to request a wake up call,wake_up_call
No electricity in room,maintenance
Hangers and hooks,misc_request
Checkout karanna ona,checkout_billing
It's too hot,temperature_control
Heart problem emergency,emergency
more pillows,pillow_request
may i request late checkout,checkout_billing
Warmer,temperature_control
Conference room booking,concierge_general
I need directions please,concierge_general
