text,intent
can you get me a cab in fifteen minutes,concierge_taxi
i need a ride for three people,concierge_taxi
please book a car to the nearest station,concierge_taxi
can you call a taxi for my flight,concierge_taxi
i need transport to the historic district,concierge_taxi
book me a cab to the nearest city,concierge_taxi
can you arrange a car for checkout time,concierge_taxi
i need a taxi with extra luggage space,concierge_taxi
arrange transport to the airport for two,concierge_taxi
can you get me a cab for tonight please,concierge_taxi
i need a ride to the wedding venue,concierge_taxi
please book a taxi for the morning shift,concierge_taxi
can you call me a cab right now,concierge_taxi
arrange a car for me to the city center,concierge_taxi
call a taxi immediately i need to leave,concierge_taxi
can you get me a cab in ten minutes,concierge_taxi
i need a ride to the shopping district,concierge_taxi
book me a taxi for six thirty pm,concierge_taxi
can you arrange transport to the hospital,concierge_taxi
i need a cab to the beach,concierge_taxi
order a taxi for check out time tomorrow,concierge_taxi
can you call a car service for me,concierge_taxi
i need transport to the restaurant district,concierge_taxi
get me a taxi to the airport as soon as possible,concierge_taxi
can you book a cab for tonight at nine,concierge_taxi
i need a ride to the university campus,concierge_taxi
arrange a taxi to the train station for eight am,concierge_taxi
call a cab i need to go downtown,concierge_taxi
i need a taxi to the theater district,concierge_taxi
book a car for me to the business center,concierge_taxi
can you arrange a cab for the airport,concierge_taxi
i need a ride right now somewhere urgent,concierge_taxi
call me a taxi for two o clock,concierge_taxi
can you order transport to the port area,concierge_taxi
i need a cab to the nearest hospital,concierge_taxi
arrange a taxi for tomorrow at half past six,concierge_taxi
i need transport to the airport immediately,concierge_taxi
can you book a car for four pm,concierge_taxi
get me a cab to the beach right away,concierge_taxi
i need a taxi to the main train station,concierge_taxi
can you call a car for check out,concierge_taxi
book me a taxi for nine am tomorrow,concierge_taxi
can you arrange transport to the convention center,concierge_taxi
i need a cab to downtown as soon as possible,concierge_taxi
call a taxi for the airport tomorrow morning,concierge_taxi
can you get me a ride to the airport,concierge_taxi
i need transport to the nearby town center,concierge_taxi
arrange a cab for me for seven thirty,concierge_taxi
i need a taxi to the sports stadium,concierge_taxi
can you order a car to the airport,concierge_taxi
book a taxi for tonight i need to go out,concierge_taxi
can you call me transport to the airport,concierge_taxi
i need a cab for the shopping mall,concierge_taxi
arrange a taxi for me to leave in one hour,concierge_taxi
can you get a taxi for two thirty pm,concierge_taxi
i need a ride to the harbor area,concierge_taxi
call me a cab to the old town,concierge_taxi
can you book transport to the airport for tomorrow,concierge_taxi
i need a taxi leaving in five minutes,concierge_taxi
arrange a car for me to the museum district,concierge_taxi
i need a ride to the airport as fast as possible,concierge_taxi
i need a taxi to the airport right now,concierge_taxi
please arrange transport to the train station,concierge_taxi
can you call a taxi for six thirty pm,concierge_taxi
book me a car to the hospital please,concierge_taxi
i need transport to the beach,concierge_taxi
can you arrange a cab for checkout time,concierge_taxi
please get me a taxi to the restaurant,concierge_taxi
i need a ride to the theater tonight,concierge_taxi
can you book transport to the museum for two pm,concierge_taxi
i need a taxi to the bus station,concierge_taxi
please arrange a car for the airport run,concierge_taxi
can you call a cab for eight am,concierge_taxi
book me a ride to the train station please,concierge_taxi
can you arrange a taxi for dinner time,concierge_taxi
i need a cab to the shopping center,concierge_taxi
please get me transport to the conference center,concierge_taxi
i need a ride to the railway station,concierge_taxi
can you book a taxi for half past six,concierge_taxi
please arrange a cab for the morning,concierge_taxi
i need a ride to the airport for checkout,concierge_taxi
book me a car to the city center,concierge_taxi
can you arrange transport to the sports stadium,concierge_taxi
i need a taxi right now please,concierge_taxi
please get me a cab for nine am,concierge_taxi
i need transport to the historical site,concierge_taxi
can you book a ride to the port,concierge_taxi
please arrange a cab for tonight,concierge_taxi
can you call transport to the business district,concierge_taxi
i need a ride to the thermal springs,concierge_taxi
book me a taxi for early morning departure,concierge_taxi
can you arrange a car to the market square,concierge_taxi
i need transport to the concert hall,concierge_taxi
please get me a cab immediately,concierge_taxi
i need a taxi to the neighboring town,concierge_taxi
can you book transport for the airport,concierge_taxi
i need a ride to the cathedral please,concierge_taxi
please arrange a taxi for afternoon departure,concierge_taxi
can you call a cab to the waterfront,concierge_taxi
i need transport to the national park,concierge_taxi
book me a ride for the morning shift,concierge_taxi
can you arrange a taxi for two hours from now,concierge_taxi
i need a cab to the central station,concierge_taxi
please get me transport to the botanical gardens,concierge_taxi
i need a taxi for a night out,concierge_taxi
can you book a ride to the hotel next door,concierge_taxi
i need transport to the main bus terminal,concierge_taxi
please arrange a cab for five thirty,concierge_taxi
can you call a taxi to the historic district,concierge_taxi
i need a ride to the airport now,concierge_taxi
please do not disturb me this evening,do_not_disturb
i need quiet time do not knock,do_not_disturb
skip house keeping for today,do_not_disturb
can you please not send anyone to my room,do_not_disturb
leave me alone i am sleeping,do_not_disturb
no cleaning service today thank you,do_not_disturb
do not enter my room right now,do_not_disturb
i would like to skip house keeping,do_not_disturb
please do not send house keeping up,do_not_disturb
no one should come to my room,do_not_disturb
do not bother me for a few hours,do_not_disturb
i dont want any service today,do_not_disturb
can house keeping come back later,do_not_disturb
skip the room cleaning please,do_not_disturb
do not disturb until tomorrow morning,do_not_disturb
please leave my room alone,do_not_disturb
i am resting do not disturb,do_not_disturb
no house keeping needed right now,do_not_disturb
can you skip cleaning my room today,do_not_disturb
do not send anyone up to my room,do_not_disturb
please do not knock on my door,do_not_disturb
i need some peace and quiet,do_not_disturb
do not clean the room today,do_not_disturb
skip service for the next few hours,do_not_disturb
no interruptions please i am sleeping,do_not_disturb
do not bother me at all,do_not_disturb
can you please not disturb me,do_not_disturb
i would prefer no house keeping today,do_not_disturb
please do not send staff to my room,do_not_disturb
do not enter without permission,do_not_disturb
no cleaning needed in my room today,do_not_disturb
skip house keeping for the rest of the day,do_not_disturb
do not bother knocking on my door,do_not_disturb
i dont want anyone in my room,do_not_disturb
please keep out do not disturb,do_not_disturb
can you hold off on house keeping,do_not_disturb
no service required thank you,do_not_disturb
do not disturb for the next few hours,do_not_disturb
please do not send anyone up here,do_not_disturb
i am sleeping do not bother me,do_not_disturb
skip cleaning today i need rest,do_not_disturb
no one come to my room please,do_not_disturb
do not clean my room right now,do_not_disturb
can house keeping come back tomorrow,do_not_disturb
please do not disturb my room,do_not_disturb
i dont need any service today,do_not_disturb
do not send house keeping please,do_not_disturb
no interruptions i am trying to sleep,do_not_disturb
can you not send anyone to my room,do_not_disturb
please leave me alone and quiet,do_not_disturb
do not bother me right now,do_not_disturb
skip the house keeping service today,do_not_disturb
no cleaning service needed at all,do_not_disturb
i would like complete privacy please,do_not_disturb
do not knock i am resting,do_not_disturb
can you please skip my room today,do_not_disturb
please do not disturb until later,do_not_disturb
please do not disturb me,do_not_disturb
i need some quiet time right now,do_not_disturb
no house keeping today,do_not_disturb
skip cleaning my room,do_not_disturb
do not enter my room,do_not_disturb
leave me alone please,do_not_disturb
i dont want any service,do_not_disturb
please come back later,do_not_disturb
no one should come in,do_not_disturb
do not knock on my door,do_not_disturb
i am sleeping do not disturb,do_not_disturb
keep out of my room,do_not_disturb
no house keeping needed today,do_not_disturb
please skip my room,do_not_disturb
do not send any staff,do_not_disturb
i prefer to be left alone,do_not_disturb
no cleaning today thank you,do_not_disturb
do not disturb until tomorrow,do_not_disturb
please no house keeping,do_not_disturb
i dont need anything right now,do_not_disturb
do not bother me,do_not_disturb
no service for today,do_not_disturb
please do not knock,do_not_disturb
stay away from my room,do_not_disturb
do not send house keeping,do_not_disturb
i am not to be disturbed,do_not_disturb
no one enter please,do_not_disturb
do not come to my room,do_not_disturb
skip me for house keeping,do_not_disturb
no house keeping required,do_not_disturb
do not disturb for several hours,do_not_disturb
i dont want visitors,do_not_disturb
please no interruptions,do_not_disturb
do not send anyone up,do_not_disturb
keep the staff away,do_not_disturb
no cleaning needed today,do_not_disturb
do not disturb until evening,do_not_disturb
please avoid my room,do_not_disturb
i dont need house keeping,do_not_disturb
do not disturb at all,do_not_disturb
no staff should come here,do_not_disturb
please skip house keeping,do_not_disturb
do not send any one in,do_not_disturb
i want to rest undisturbed,do_not_disturb
no service please,do_not_disturb
do not disturb thank you,do_not_disturb
please leave me be,do_not_disturb
no one is to enter,do_not_disturb
do not send any house keeping,do_not_disturb
i am trying to sleep,do_not_disturb
please do not send staff,do_not_disturb
no house keeping this afternoon,do_not_disturb
do not disturb my room,do_not_disturb
i prefer no service today,do_not_disturb
please keep out of my room,do_not_disturb
do not knock or enter,do_not_disturb
no interruptions please,do_not_disturb
do not disturb until i call,do_not_disturb
please do not disturb me today,do_not_disturb
no house keeping please,do_not_disturb
skip cleaning my room today,do_not_disturb
leave me alone for the rest of the day,do_not_disturb
i dont want any interruptions,do_not_disturb
no service for now thank you,do_not_disturb
please dont knock on my door,do_not_disturb
i would prefer not to have any visitors,do_not_disturb
cancel house keeping for today,do_not_disturb
im sleeping please do not bother me,do_not_disturb
please respect my privacy,do_not_disturb
skip the room cleaning today,do_not_disturb
do not send any house keeping staff,do_not_disturb
leave my room as it is,do_not_disturb
i would like to be left alone,do_not_disturb
no disturbances please,do_not_disturb
dont come in my room today,do_not_disturb
i dont want house keeping today,do_not_disturb
please no interruptions while im resting,do_not_disturb
cancel all services for now,do_not_disturb
do not disturb sign should be on my door,do_not_disturb
im not available for house keeping,do_not_disturb
skip my room today,do_not_disturb
no cleaners needed today,do_not_disturb
do not enter under any circumstances,do_not_disturb
please leave me undisturbed,do_not_disturb
i dont need house keeping right now,do_not_disturb
im resting do not disturb,do_not_disturb
do not clean my room today,do_not_disturb
nobody should come to my door,do_not_disturb
i would like privacy please,do_not_disturb
skip house keeping until tomorrow,do_not_disturb
no visitors or staff please,do_not_disturb
im busy please do not disturb,do_not_disturb
no room service or cleaning today,do_not_disturb
leave my room alone today,do_not_disturb
i need quiet time without interruptions,do_not_disturb
do not knock please,do_not_disturb
no house keeping staff today,do_not_disturb
cancel all room services now,do_not_disturb
please do not come in,do_not_disturb
im sleeping and dont want to be disturbed,do_not_disturb
skip my room from cleaning,do_not_disturb
no disturbance please im resting,do_not_disturb
do not clean or service my room,do_not_disturb
i dont want anyone entering my room,do_not_disturb
please respect the do not disturb sign,do_not_disturb
no interruptions i am resting,do_not_disturb
do not send any staff to my room,do_not_disturb
im unavailable please leave me alone,do_not_disturb
i need some quiet time alone,do_not_disturb
i do not want any service,do_not_disturb
housekeeping can come back later,do_not_disturb
do not send anyone to my room,do_not_disturb
i need privacy right now,do_not_disturb
please skip my room today,do_not_disturb
do not come in,do_not_disturb
i do not need house keeping today,do_not_disturb
leave my room alone,do_not_disturb
please keep the noise down and do not disturb,do_not_disturb
no service today thank you,do_not_disturb
skip my room for house keeping,do_not_disturb
please do not send anyone,do_not_disturb
i need to sleep do not disturb,do_not_disturb
cancel all services for my room,do_not_disturb
please leave my room alone today,do_not_disturb
do not enter this room,do_not_disturb
do not bother me today,do_not_disturb
i dont want house keeping,do_not_disturb
housekeeping can skip my room,do_not_disturb
no service please i am busy,do_not_disturb
please do not enter my room,do_not_disturb
i need to be left alone,do_not_disturb
do not clean today,do_not_disturb
no staff in my room,do_not_disturb
skip house keeping,do_not_disturb
do not come in i am sleeping,do_not_disturb
no house keeping at all,do_not_disturb
do not knock on my door today,do_not_disturb
i am not available for service,do_not_disturb
do not send anyone to room,do_not_disturb
please keep staff out of my room,do_not_disturb
no one in my room please,do_not_disturb
do not disturb under any circumstances,do_not_disturb
i do not want any disturbances,do_not_disturb
no housekeeping no visitors,do_not_disturb
do not enter,do_not_disturb
i need no house keeping today,do_not_disturb
skip cleaning for today please,do_not_disturb
no one should enter my room,do_not_disturb
house keeping can come tomorrow instead,do_not_disturb
please do not enter my room right now,do_not_disturb
no disturbances please i am resting,do_not_disturb
can you skip my room today,do_not_disturb
i would prefer no interruptions at this time,do_not_disturb
housekeeping should not come in today,do_not_disturb
i do not need cleaning service,do_not_disturb
do not disturb sign is on my door,do_not_disturb
no cleaning needed today thank you,do_not_disturb
please come back later i am sleeping,do_not_disturb
i do not want visitors or staff,do_not_disturb
can you skip house keeping for now,do_not_disturb
do not send housekeeping to my room,do_not_disturb
please do not send anyone up,do_not_disturb
no service required at this time,do_not_disturb
i would like some quiet time alone,do_not_disturb
housekeeping you may skip my room,do_not_disturb
please do not clean my room today,do_not_disturb
i do not wish to be disturbed,do_not_disturb
no one is allowed in my room,do_not_disturb
do not interrupt me right now,do_not_disturb
can housekeeping skip my room please,do_not_disturb
i need privacy do not disturb,do_not_disturb
do not send house keeping yet,do_not_disturb
please do not knock or enter,do_not_disturb
i would prefer to be left alone,do_not_disturb
no cleaning service is needed today,do_not_disturb
do not come to room six twenty two,do_not_disturb
please skip my room on the cleaning list,do_not_disturb
housekeeping should not visit my room,do_not_disturb
do not allow entry to my room,do_not_disturb
please do not send any staff,do_not_disturb
i am resting please do not disturb,do_not_disturb
no one should come in today,do_not_disturb
do not send cleaning to my room,do_not_disturb
can you please skip housekeeping today,do_not_disturb
i do not need service right now,do_not_disturb
do not disturb i am sleeping,do_not_disturb
housekeeping do not enter my room,do_not_disturb
please keep everyone away from my room,do_not_disturb
i would like to be left undisturbed,do_not_disturb
no service is needed at this time,do_not_disturb
please do not disturb me right now,do_not_disturb
i need some quiet time do not enter,do_not_disturb
skip the house keeping for today,do_not_disturb
no house keeping needed this morning,do_not_disturb
leave me alone for the next few hours,do_not_disturb
do not come to my room today,do_not_disturb
please cancel house keeping service,do_not_disturb
keep out do not disturb,do_not_disturb
no service for me today,do_not_disturb
no house keeping until tomorrow,do_not_disturb
dont send anyone to my room,do_not_disturb
leave my room alone please,do_not_disturb
i dont need house keeping today,do_not_disturb
can you skip house keeping,do_not_disturb
do not disturb until further notice,do_not_disturb
please keep the house keeping away,do_not_disturb
do not service my room today,do_not_disturb
can you come back later instead,do_not_disturb
leave me undisturbed please,do_not_disturb
no cleaning service needed today,do_not_disturb
i dont want visitors today,do_not_disturb
can you not disturb me,do_not_disturb
keep house keeping away from my room,do_not_disturb
no one in the room today,do_not_disturb
please skip my room for now,do_not_disturb
do not clean my room,do_not_disturb
skip house keeping this morning,do_not_disturb
no interruptions please im sleeping,do_not_disturb
do not send house keeping up,do_not_disturb
please do not bother me,do_not_disturb
keep away from my room,do_not_disturb
no service this morning please,do_not_disturb
can you delay house keeping,do_not_disturb
i dont want to be disturbed,do_not_disturb
do not come in my room,do_not_disturb
skip the cleaning for today,do_not_disturb
no house keeping for now,do_not_disturb
leave my room untouched please,do_not_disturb
do not disturb i am resting,do_not_disturb
please stay away from my room,do_not_disturb
no one should come here today,do_not_disturb
can you skip cleaning my room,do_not_disturb
i prefer not to be disturbed,do_not_disturb
do not service this room,do_not_disturb
please keep the staff away,do_not_disturb
no interruptions i am busy,do_not_disturb
skip my room entirely today,do_not_disturb
house keeping can wait until tomorrow,do_not_disturb
please skip my room for today,do_not_disturb
do not clean today thank you,do_not_disturb
come back another time,do_not_disturb
no service for the next few hours,do_not_disturb
no cleaning needed right now,do_not_disturb
do not disturb until later,do_not_disturb
no house keeping today thank you,do_not_disturb
please no service today,do_not_disturb
i need peace and quiet,do_not_disturb
skip house keeping for now,do_not_disturb
no disturbances for a while,do_not_disturb
i would prefer not to be disturbed,do_not_disturb
do not let anyone in my room,do_not_disturb
no service needed at this time,do_not_disturb
can you skip house keeping today,do_not_disturb
no cleaning today please,do_not_disturb
do not disturb me right now,do_not_disturb
please no house keeping today,do_not_disturb
i do not want to be bothered,do_not_disturb
do not send house keeping right now,do_not_disturb
no one should disturb me,do_not_disturb
can house keeping wait,do_not_disturb
no service until i call,do_not_disturb
please leave my room undisturbed,do_not_disturb
i need to rest do not disturb,do_not_disturb
no house keeping visits today,do_not_disturb
skip cleaning today,do_not_disturb
leave me alone,do_not_disturb
i dont want any disturbances,do_not_disturb
no service today,do_not_disturb
house keeping not needed,do_not_disturb
skip my room,do_not_disturb
i prefer not to be bothered,do_not_disturb
leave the do not disturb sign up,do_not_disturb
i dont need cleaning right now,do_not_disturb
house keeping can wait,do_not_disturb
skip my room for today,do_not_disturb
i want to rest without interruptions,do_not_disturb
no disturbances at all,do_not_disturb
leave me be,do_not_disturb
dont clean my room today,do_not_disturb
i need to sleep,do_not_disturb
no house keeping visit needed,do_not_disturb
please leave the sign on the door,do_not_disturb
i dont want any visitors,do_not_disturb
no service required today,do_not_disturb
leave me undisturbed,do_not_disturb
skip cleaning this time,do_not_disturb
please dont send house keeping,do_not_disturb
i am not accepting service,do_not_disturb
do not knock,do_not_disturb
leave me in peace,do_not_disturb
no interruptions for the rest of the day,do_not_disturb
dont bother with house keeping,do_not_disturb
i dont need service right now,do_not_disturb
please respect do not disturb,do_not_disturb
skip my room this round,do_not_disturb
i want complete privacy,do_not_disturb
no house keeping until later,do_not_disturb
leave the do not disturb on,do_not_disturb
i dont want disturbances,do_not_disturb
no service personnel needed,do_not_disturb
i am locked out of my room please help,emergency
there is smoke in the hallway right now,emergency
i need security to my room immediately,emergency
someone is banging on my door very hard,emergency
the door lock is not working at all,emergency
i feel unsafe in this hotel right now,emergency
there is a fire alarm going off on my floor,emergency
i cannot get into my room the key card is broken,emergency
please send help to room three twenty two now,emergency
there is a strange man outside my room door,emergency
the window in my room will not lock properly,emergency
i am trapped in the bathroom please help me,emergency
i can smell gas coming from somewhere in the hall,emergency
someone broke into my room while i was out,emergency
the a c unit is making a dangerous noise,emergency
there is water flooding into my room from above,emergency
i hear someone trying to break into my room,emergency
i am having a medical emergency please call nine one one,emergency
the elevator is stuck and i am inside it,emergency
there is broken glass all over my room floor,emergency
i need immediate assistance with a safety issue,emergency
the fire exit is blocked i cannot get out,emergency
i smell something burning in the corridor urgently,emergency
someone is following me i am in danger,emergency
my room door lock has been tampered with,emergency
there is a gas leak i can smell it strongly,emergency
i am alone and very frightened please send someone,emergency
the sprinkler system just went off in my room,emergency
i cannot lock my door from the inside anymore,emergency
there is a violent guest next to my room,emergency
i have locked myself in the bathroom by accident,emergency
the hotel is on fire i need to evacuate now,emergency
someone has stolen my passport and wallet from my room,emergency
i am having chest pains please call an ambulance,emergency
the lights have gone out i cannot see anything,emergency
i hear screaming coming from another room nearby,emergency
there is structural damage to my room walls,emergency
i found an intruder in my bathroom please help,emergency
the stairwell door will not open i am stuck,emergency
i am being harassed by another guest right now,emergency
the window glass is cracked and unsafe,emergency
there is a chemical smell throughout my room,emergency
i cannot breathe there is something in the air,emergency
someone outside my window is trying to get in,emergency
the balcony railing is broken and dangerous,emergency
i am injured and need medical help urgently,emergency
there is a robbery happening downstairs right now,emergency
the lock on my room keeps opening by itself,emergency
i heard gunshots i think they came from here,emergency
there is toxic fumes coming into my room,emergency
my child is missing from the room please search,emergency
the emergency exit light is not working,emergency
someone is pounding on my door i am scared,emergency
i think there is a dead body in the hallway,emergency
there is electrical sparking from the wall outlet,emergency
i am trapped in my room the door is jammed,emergency
i am locked out of my room right now,emergency
there is smoke in the hallway please help,emergency
someone is banging on my door i am scared,emergency
the door to my room wont open,emergency
i feel unsafe and need help right away,emergency
there is a strange person outside my room,emergency
i cannot get into my room please come quick,emergency
fire alarm is going off what should i do,emergency
i heard breaking glass in the room next to me,emergency
please send someone to my room right now,emergency
i am trapped in my room and need help,emergency
someone tried to force my door open,emergency
i need emergency assistance to my room as soon as possible,emergency
the lock on my door is broken and i am stuck,emergency
i smell gas coming from somewhere in the hallway,emergency
i am very scared and need a staff member now,emergency
my room door has locked me inside i cannot get out,emergency
there is an intruder trying to get into my room,emergency
i need immediate help i feel threatened,emergency
the power went out and i am alone in the dark,emergency
someone is at my door and i dont know who,emergency
i heard a loud crash and now my room wont lock,emergency
please send security right away someone is outside my door,emergency
i am injured and need medical help to my room,emergency
there is chemical smell coming from the ventilation,emergency
i cannot open my door from the inside,emergency
i think there is a fire somewhere in the building,emergency
someone is trying to break into my room help me,emergency
the lift is stuck and i am inside with others,emergency
i need the front desk to send help immediately,emergency
there is a dangerous person in the hallway,emergency
i am locked on my balcony and cannot get back in,emergency
please help me there is an emergency in my room,emergency
i smell smoke and i am worried about fire,emergency
someone broke my lock and entered my room,emergency
i need assistance right now this is an emergency,emergency
the bathroom door is locked and i am trapped inside,emergency
there is flooding on my floor and water everywhere,emergency
i am having chest pain please call an ambulance,emergency
someone is trying to get into my room through the window,emergency
i cannot reach the emergency button in my room,emergency
there is a gas leak i can smell it,emergency
i am very ill and i need medical help now,emergency
someone is breaking down my door please help,emergency
there is a fire in the building i need to evacuate,emergency
i am locked in the bathroom and cannot get out,emergency
there is glass broken all over my room,emergency
please come to my room there is an intruder,emergency
the air is very thick and hard to breathe,emergency
i need immediate emergency assistance right now,emergency
i am scared and i need staff to come now,emergency
there is a person trying to rob my room,emergency
i cannot lock my door and feel very unsafe,emergency
the room is filling with water from a burst pipe,emergency
someone is acting aggressive outside my room,emergency
i need help with a medical emergency immediately,emergency
there is a loud noise and i am frightened,emergency
i am stuck in my room and cannot get out,emergency
i need security immediately someone is at my door,emergency
the fire alarm is going off on my floor,emergency
i cannot get into my room the lock is broken,emergency
please send help to room three twelve right away,emergency
there is a strange man outside my room,emergency
i smell gas coming from somewhere in the building,emergency
the door lock is not working i am stuck outside,emergency
i feel unsafe and need security sent to my room,emergency
someone is banging on my door please help me,emergency
there is water flooding my bathroom please send help,emergency
i think there is a fire in the building,emergency
the elevator is stuck and i am inside,emergency
i need immediate assistance there is an intruder alert,emergency
my room door will not lock properly at all,emergency
there is broken glass in my room everywhere,emergency
i am trapped in my room the door wont open,emergency
please send security i heard gunshots or explosions,emergency
i need help now there is a gas smell,emergency
the window in my room is broken and open,emergency
i cannot lock my room door from the inside,emergency
there is someone screaming outside my room please help,emergency
i need urgent assistance my room is flooding,emergency
the lock on my door is completely broken,emergency
please send house keeping and security right now,emergency
there is a fire alarm going off continuously,emergency
i am locked in my room please send help,emergency
i need to get out of my room immediately,emergency
there is a dangerous person in the corridor outside,emergency
my room has no lock on the door,emergency
i am in danger and need immediate help,emergency
the bathroom door is locked and i am stuck,emergency
please send someone urgently i feel very unsafe,emergency
there is a chemical smell coming from the ventilation,emergency
i cannot open my room door from the outside,emergency
the a c unit is making dangerous sounds,emergency
someone tried to open my door in the night,emergency
i need security to come to my room now,emergency
i am locked outside my room in the corridor,emergency
there is broken furniture blocking my room door,emergency
the fire exit is blocked please send help,emergency
i need immediate assistance there is a medical emergency,emergency
my room window will not close or lock,emergency
please help there is a violent person nearby,emergency
i smell smoke and need to evacuate immediately,emergency
the elevator doors are stuck and i am trapped,emergency
someone is threatening me through my room door,emergency
i cannot close my room door properly at all,emergency
there is a water leak coming from the ceiling,emergency
i am stuck on the wrong floor please help,emergency
the bathroom is flooded and water is spreading,emergency
i need urgent help there is a break in,emergency
someone has damaged my room door lock mechanism,emergency
please send security i think someone broke in,emergency
there is electrical burning smell coming from my room,emergency
i am locked out and need to get inside now,emergency
there is a fire in the building,emergency
i need security immediately,emergency
someone is banging on my door,emergency
i smell gas in my room,emergency
the door lock is broken,emergency
i cannot get into my room,emergency
there is water leaking from the ceiling,emergency
i feel threatened by another guest,emergency
please send help right now,emergency
i am trapped in my room,emergency
there is broken glass everywhere,emergency
someone tried to break in,emergency
i smell smoke coming from outside,emergency
i need medical assistance immediately,emergency
the elevator is stuck with me inside,emergency
i cannot open the emergency exit,emergency
there is a loud disturbance in the hallway,emergency
i found an intruder in my room,emergency
the window wont close or lock,emergency
i am having a medical emergency,emergency
someone is at my door threatening me,emergency
there is a strange smell i cannot identify,emergency
i need the police right away,emergency
the lights are off and i am scared,emergency
i hear breaking glass downstairs,emergency
i am sick and need a doctor now,emergency
there is a gas leak smell,emergency
i cannot unlock my door from inside,emergency
someone stole my room key,emergency
there is flood water in my bathroom,emergency
i am having chest pains please help,emergency
the fire alarm is going off,emergency
i see smoke coming under my door,emergency
i need to evacuate immediately,emergency
there is no emergency exit visible,emergency
i am being harassed by staff,emergency
someone is outside my window,emergency
i cannot reach the front desk for help,emergency
there is a chemical smell in the room,emergency
i need to report a violent incident,emergency
the door chain is broken,emergency
i am locked in the bathroom,emergency
there is a severe weather warning,emergency
someone left a threatening note,emergency
i need immediate police assistance,emergency
the security system is not working,emergency
i smell burning plastic,emergency
i found someone in my room uninvited,emergency
i cannot operate the door lock,emergency
there is a hazardous spill on the floor,emergency
i need rescue from my balcony,emergency
someone is trying to break into my room,emergency
the elevator is malfunctioning,emergency
i am afraid for my safety right now,emergency
please send security to my room,emergency
there is a suspicious package here,emergency
i need to report a break in,emergency
the door lock is not working i am stuck,emergency
please send help i feel unsafe in my room,emergency
i am trapped in the bathroom please send help,emergency
there is water flooding from the room above me,emergency
i need urgent assistance right now please hurry,emergency
the window is broken and i cannot close it,emergency
there is a strange person outside my room door,emergency
i smell gas in my room what should i do,emergency
i have been robbed please send security right away,emergency
there is blood on the floor outside my room,emergency
the air conditioner is leaking water everywhere help,emergency
i cannot open the door from the inside,emergency
someone is banging on my door very loudly,emergency
i think there is a break in attempt,emergency
please send someone to my room immediately i am scared,emergency
the fire alarm will not stop going off,emergency
i locked myself out on the balcony please help,emergency
there is a chemical smell coming from the walls,emergency
the lights went out and i am in darkness,emergency
someone stole my wallet from my room,emergency
i need the fire department right now,emergency
the door chain is broken and i feel vulnerable,emergency
there is glass broken all over my bathroom,emergency
i am having a medical emergency send help fast,emergency
the heating system is making a dangerous noise,emergency
i found something suspicious in my room,emergency
there is a leak coming through the ceiling,emergency
someone is outside my window please send police,emergency
the safe in my room will not open,emergency
i cannot lock my door from inside anymore,emergency
there is mold or fungus growing on the walls,emergency
i heard screaming coming from another room,emergency
the bathroom floor is flooded completely,emergency
someone left the door to my room open,emergency
i feel faint and need medical assistance urgently,emergency
the stove in the room is on fire,emergency
i am being threatened by someone in the hallway,emergency
the emergency exit door is blocked,emergency
there is an electrical burning smell in here,emergency
i think i am having a heart attack,emergency
the room is filling with water help me,emergency
i cannot turn off the shower it is too hot,emergency
someone has my room key and is outside,emergency
the balcony railing is broken and unstable,emergency
there is a dead animal in my room,emergency
the door will not lock and i am alone,emergency
i need help right now something is very wrong,emergency
someone is attacking another guest please help,emergency
the air conditioning unit is sparking and smoking,emergency
there is a fire in the hallway,emergency
i need security right now,emergency
there is water coming through the ceiling,emergency
please send help immediately,emergency
i feel threatened and need assistance,emergency
smoke is coming under my door,emergency
i cannot open my door from inside,emergency
please send security to my room right away,emergency
there is broken glass in my room,emergency
i heard screaming in the corridor,emergency
the window is broken,emergency
i need to get out of my room now,emergency
someone tried to break into my room,emergency
there is a chemical smell coming from somewhere,emergency
i am scared and alone in my room,emergency
the lock on my door wont work,emergency
i smell something burning,emergency
please send someone to help me urgently,emergency
there is flooding in my room,emergency
i cannot lock my door,emergency
someone is outside my room trying to get in,emergency
i need police assistance,emergency
there is an intruder in my room,emergency
the a c is leaking water,emergency
i feel unsafe in this room,emergency
there is a gas leak i think,emergency
please come to my room immediately,emergency
the door is jammed shut,emergency
i am locked in my bathroom,emergency
someone is being violent near my room,emergency
there is blood on the floor,emergency
i need to get out right now,emergency
there is a loud explosion sound,emergency
i cannot breathe properly in here,emergency
someone broke my window,emergency
the room is filling with smoke,emergency
please call emergency services,emergency
i think there is a fire,emergency
i am hurt and need medical help,emergency
the lights went out and its dark,emergency
someone is threatening me,emergency
there is an unconscious person in the hallway,emergency
i smell like there is poison gas,emergency
i need an ambulance right away,emergency
the stairs are blocked,emergency
there is a chemical spill outside,emergency
someone has a weapon,emergency
i cannot reach the exit,emergency
there is extreme heat in my room,emergency
the alarm is going off,emergency
please get me out of here now,emergency
the door lock is broken i cannot get in,emergency
i think there is an intruder in my room,emergency
please send someone to my room i am scared,emergency
i cannot lock my door from the inside,emergency
there is water flooding under my door right now,emergency
someone is outside my room making threats,emergency
i fell and i think i broke my leg,emergency
there is a strange person in the hallway watching,emergency
the lift is stuck and i am trapped inside,emergency
i locked myself in the bathroom by accident,emergency
there is loud banging and crashing sounds nearby,emergency
